Dates,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow,MADIKERI,SOMWARPET,VIRAJPET,lower,result,upper,lowLabel,resultlabel,uplabel,level(ft)
2018-09-17,7.34,2855.56,960.0,1600.0,1.9025,0.135,4.315,350.9394011524002,772.9469018622863,1307.5187180977366,0,1,2,2858.308002702295
2018-09-18,7.27,2855.37,941.0,1650.0,2.8825,1.66833333333333,6.96166666666667,350.9394011524002,772.9469018622863,1307.5187180977366,0,1,2,2857.6860352573535
2018-09-19,7.2,2855.17,925.0,675.0,0.045,0.0,1.6533333333333302,350.9394011524002,883.3274395593946,1682.040718097737,0,1,2,2857.0419845837764
2018-09-20,7.12,2854.92,729.0,1675.0,0.0,0.003333333333333,0.621666666666667,350.9394011524002,815.3546093539996,1307.5187180977366,0,1,2,2856.561914199287
2018-09-21,7.07,2854.77,575.0,1675.0,1.6825,1.2,0.251666666666667,342.68201250176793,743.6262083212998,1289.0632709586941,0,1,2,2855.590908711151
2018-09-22,6.97,2854.49,579.0,1675.0,0.0,0.035,0.346666666666667,292.6553458351013,651.1324938251714,1106.0936453904103,0,1,2,2855.2357879648257
2018-09-23,6.869999999999999,2854.155,527.0,1700.0,0.505,0.0,0.348333333333333,292.6553458351013,651.1324938251714,1480.6156453904107,0,1,2,2854.484619472023
2018-09-24,6.77,2853.82,475.0,1725.0,5.0,5.6316666666666695,23.128333333333305,292.6553458351013,520.1819813050793,660.2577176293047,0,1,1,2853.550180361975
2018-09-25,6.72,2853.59,866.0,1425.0,1.17,2.59,2.2083333333333304,213.90786804230206,430.3778826606118,1069.0967007062475,0,0,2,2852.6449003151374
2018-09-26,6.7,2853.5,1227.0,1425.0,21.79,46.756666666666696,25.5433333333333,350.9394011524002,772.9469018622863,1307.5187180977366,0,1,2,2852.219876866346
2018-09-27,6.75,2853.73,1425.0,800.0,15.2175,10.4683333333333,9.00666666666667,1081.545080338588,2042.1628918925321,3225.188504242337,2,2,3,2852.07584066715
2018-09-28,6.82,2854.04,1258.0,460.0,5.105,7.93666666666667,3.615,748.8134203780985,1337.240185689652,1568.7122819317035,1,2,2,2852.2123086385636
2018-09-29,6.82,2854.04,1590.0,500.0,19.4125,11.583333333333302,7.065,942.1148470083241,1347.8219220534188,2130.55307668866,1,2,2,2852.7327551124636
2018-09-30,6.905,2854.285,1245.0,550.0,2.475,4.36333333333333,2.81666666666667,968.7450803385887,1507.0142059900313,2315.099328841338,1,2,2,2852.911529757476
2018-10-01,6.99,2854.53,900.0,600.0,10.55,3.62333333333333,3.5683333333333302,513.9952871357337,961.4462762075507,1682.040718097737,1,1,2,2853.288704247644
2018-10-02,6.97,2854.49,675.0,800.0,6.8075,2.4233333333333302,12.263333333333302,350.9394011524002,772.9469018622863,1307.5187180977366,0,1,2,2854.135273860845
2018-10-03,6.91,2854.3,460.0,1075.0,2.6775,0.698333333333333,0.071666666666667,428.446416648268,861.2001769191927,2094.375599904946,0,1,2,2854.2789770217014
2018-10-04,6.84,2854.08,340.0,1150.0,10.965,2.9116666666666697,3.44166666666667,311.96560552213526,488.55836865523327,1177.1445007062473,0,0,2,2853.7973279678263
2018-10-05,6.79,2853.92,519.0,1150.0,5.9,7.02166666666667,5.47166666666667,155.70920288509998,367.2619858844796,456.12591944257633,0,0,0,2853.2511591872485
2018-10-06,6.76,2853.79,771.0,1075.0,12.6025,5.605,10.46,292.6553458351013,598.9324421226846,1106.0936453904103,0,1,2,2852.8501793609717
2018-10-07,6.73,2853.66,583.5,887.5,3.01,0.271666666666667,4.08166666666667,350.9394011524002,883.3274395593946,1790.0885180977377,0,1,2,2852.5452451918854
2018-10-08,6.7,2853.53,396.0,700.0,0.12,0.02,0.145,297.8438495236678,598.9324421226846,1106.0936453904103,0,1,2,2852.158327635276
2018-10-09,6.7,2853.52,695.0,700.0,26.1425,13.455,19.1483333333333,155.70920288509998,324.85427839276616,396.66817135244844,0,0,0,2851.9042181975287
2018-10-10,6.72,2853.59,880.0,700.0,20.315,16.7933333333333,5.635,486.7304719655669,942.7209221626659,2053.9057650073714,0,1,2,2852.0057296113655
2018-10-11,6.71,2853.55,625.0,700.0,0.2225,0.295,0.293333333333333,649.7863579489006,1079.0202448054429,2112.8310470439887,1,2,2,2852.07218549764
2018-10-12,6.68,2853.43,421.0,700.0,0.965,0.23333333333333306,0.075,292.6553458351013,598.9324421226846,1106.0936453904103,0,1,2,2851.8882873429147
2018-10-13,6.63,2853.19,432.0,1000.0,0.865,0.17,0.041666666666667,222.26593455176666,378.17783095812507,504.62664044792314,0,0,1,2851.699640104108
2018-10-14,6.58,2852.98,423.5,1300.0,3.385,0.731666666666667,0.093333333333333,176.17453470896876,378.17783095812507,554.9649828210587,0,0,1,2851.3067695965324
2018-10-15,6.53,2852.77,415.0,1600.0,20.29,7.79333333333333,4.385,190.92380642172895,324.85427839276616,427.42308178302176,0,0,0,2850.8249601211583
2018-10-16,6.45,2852.41,457.0,1600.0,1.7625,5.78833333333333,8.20166666666667,282.9571670939686,488.55836865523327,1177.1445007062473,0,0,2,2850.3955653151033
2018-10-17,6.37,2852.04,648.0,1600.0,18.275,24.693333333333307,18.283333333333303,292.6553458351013,520.1819813050793,739.5252176293046,0,1,1,2849.7741502202866
2018-10-18,6.31,2851.76,875.0,1600.0,0.9475,1.415,0.585,486.7304719655669,1079.0202448054429,2053.9057650073714,0,2,2,2849.1493155038934
2018-10-19,6.23,2851.42,705.0,1550.0,6.785,2.78,4.06333333333333,390.6879628325657,772.9469018622863,1365.8874458968494,0,1,2,2848.4324356586503
2018-10-20,6.17,2851.13,635.0,1350.0,12.8475,10.7333333333333,8.40833333333333,342.68201250176793,691.426156618813,1289.0632709586941,0,1,2,2847.6708625350852
2018-10-21,6.08,2850.73,472.5,1375.0,4.61,0.6,5.93833333333333,478.4730833149346,801.8066943159214,1588.663445390411,0,1,2,2847.1936253464582
2018-10-22,5.99,2850.33,310.0,1400.0,0.0,0.033333333333332986,0.118333333333333,257.4805380883956,378.17783095812507,543.6381597982562,0,0,1,2846.352327171404
2018-10-23,5.89,2849.89,247.0,1350.0,0.115,0.031666666666667,0.073333333333333,168.07423072339986,270.6600916845667,423.66439238609814,0,0,0,2845.5712097785336
2018-10-24,5.8,2849.48,275.0,1300.0,0.0,0.0,0.041666666666667,61.81304910783564,187.15256411858942,235.64299304427914,0,0,0,2844.734327723003
2018-10-25,5.7,2849.04,147.0,1250.0,0.0,0.0,0.0,70.29696982125742,233.25037815971834,522.5608717405356,0,0,1,2843.9313581955516
2018-10-26,5.61,2848.6,147.0,1250.0,0.0,0.0,0.0,78.2776526444646,112.03189100948936,173.34487492633488,0,0,0,2843.0180555304214
2018-10-27,5.5,2848.14,140.0,1250.0,0.0,0.036666666666667,0.056666666666667,78.2776526444646,112.03189100948936,185.83131886108404,0,0,0,2842.219186580499
2018-10-28,5.3900000000000015,2847.64,136.0,1287.5,0.0,0.0,0.0,25.929074614011245,112.03189100948936,163.44697553828996,0,0,0,2841.264724138512
2018-10-29,5.28,2847.14,132.0,1325.0,0.0,0.0,0.016666666666667,76.3800006816215,112.03189100948936,173.34487492633488,0,0,0,2840.265986574799
2018-10-30,5.145,2846.525,131.0,1425.0,0.0375,0.016666666666667,0.063333333333333,33.53392511851342,97.67133518540756,114.16575882629272,0,0,0,2839.266995285247
2018-10-31,5.01,2845.91,130.0,1525.0,0.0,0.0,0.0,59.661086057575204,94.74353835970544,116.32684351489341,0,0,0,2838.0853688188
2018-11-01,4.85,2845.19,122.0,1413.0,0.0,0.0,0.0,64.43266810398485,94.74353835970544,116.32684351489341,0,0,0,2836.859020842621
2018-11-02,4.76,2844.79,115.0,1100.0,0.0,0.0,0.0,73.21348490945071,94.74353835970544,114.94736770539724,0,0,0,2835.491314721239
2018-11-03,4.62,2844.18,115.0,1550.0,0.0,0.0,0.0,73.21348490945071,94.74353835970544,113.49307728112713,0,0,0,2834.573639452495
2018-11-04,4.53,2843.53,115.0,1600.0,0.0,0.0,0.0,73.21348490945071,94.74353835970544,113.49307728112713,0,0,0,2833.306182132124
2018-11-05,4.47,2842.9,98.0,1600.0,0.0,0.0,0.0,73.21348490945071,94.74353835970544,113.49307728112713,0,0,0,2832.429482711015
2018-11-06,4.41,2842.33,96.0,1600.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,85.13790527267359,0,0,0,2831.825422367758
2018-11-07,4.33,2841.61,85.0,1718.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,88.49658888557865,0,0,0,2831.283434248288
2018-11-08,4.26,2840.87,95.0,1750.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,73.01031618242062,0,0,0,2830.575729795212
2018-11-09,4.18,2840.11,105.0,1750.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,88.49658888557865,0,0,0,2829.9302468805345
2018-11-10,4.11,2839.45,105.0,1550.0,0.0,0.0,0.0,64.04200384131063,86.83776884688544,86.63692793007901,0,0,0,2829.221053454358
2018-11-11,4.035,2838.735,105.0,1592.5,0.0,0.0,0.0,64.04200384131063,86.83776884688544,86.63692793007901,0,0,0,2828.5903001180795
2018-11-12,3.96,2838.02,105.0,1635.0,0.0,0.0,0.0,64.04200384131063,86.83776884688544,86.63692793007901,0,0,0,2827.888409258868
2018-11-13,3.87,2837.15,104.0,1700.0,0.0,0.0,0.0,64.04200384131063,86.83776884688544,86.63692793007901,0,0,0,2827.20246790688
2018-11-14,3.78,2836.29,94.0,1800.0,0.0,0.0,0.0,64.04200384131063,86.83776884688544,86.63692793007901,0,0,0,2826.4074978505146
2018-11-15,3.69,2835.37,95.0,1700.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,88.49658888557865,0,0,0,2825.5786364031387
2018-11-16,3.69,2835.37,95.0,1700.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,87.11711307608245,0,0,0,2824.7875972054658
2018-11-17,3.52,2833.6,140.0,1700.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,92.08936360662061,0,0,0,2824.5878354414726
2018-11-18,3.475,2832.685,126.0,1700.0,0.0,0.0,0.0,64.43266810398485,109.04048512123099,131.63089650982656,0,0,0,2823.3955688523374
2018-11-19,3.43,2831.77,112.0,1700.0,0.0,0.0,0.0,64.43266810398485,94.74353835970544,113.49307728112713,0,0,0,2822.7030885713957
2018-11-20,3.38,2830.84,98.0,1700.0,0.0,0.0,0.0,69.89910183802571,94.74353835970544,110.17645390450379,0,0,0,2822.2910867664164
2018-11-21,3.33,2829.88,94.0,1700.0,0.0,0.0,0.0,64.04200384131063,86.83776884688544,86.63692793007901,0,0,0,2821.8424384769573
2018-11-22,3.28,2828.9,88.0,1700.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,85.13790527267359,0,0,0,2821.3848661017923
2018-11-23,3.23,2827.91,96.0,1700.0,0.0,0.0,0.0,44.165875705055626,81.36577469802039,87.11711307608245,0,0,0,2820.922584244125
2018-11-24,3.18,2826.9,86.0,1700.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,88.49658888557865,0,0,0,2820.462666155971
2018-11-25,3.13,2825.905,85.0,1700.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,74.38979199191682,0,0,0,2819.9947680130217
2018-11-26,3.08,2824.91,84.0,1700.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,74.38979199191682,0,0,0,2819.5349584416354
2018-11-27,3.02,2823.91,84.0,1700.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,77.32447356325305,0,0,0,2819.072349071259
2018-11-28,2.93,2822.83,85.0,1700.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,72.83100540611944,0,0,0,2818.5398873679374
2018-11-29,2.83,2821.79,82.0,1600.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,75.94499775375685,0,0,0,2817.7771340840163
2018-11-30,2.74,2820.79,84.0,1400.0,0.0,0.0,0.0,42.106949033379024,74.66884931789468,72.83100540611944,0,0,0,2816.8994401527516
2018-12-01,2.65,2819.78,85.0,1400.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,71.45152959662325,0,0,0,2816.0780610440747
2018-12-02,2.325,2818.7,82.0,1400.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,75.94499775375685,0,0,0,2815.232944865958
2018-12-03,2.0,2817.62,79.0,1400.0,0.0,0.0,0.0,42.106949033379024,74.66884931789468,72.83100540611944,0,0,0,2812.7693445875625
2018-12-04,2.0,2816.54,46.0,1400.0,0.0,0.0,0.0,36.258085638652304,61.47001993143005,71.59694123813073,0,0,0,2809.8316695875606
2018-12-05,2.0,2815.42,74.0,1400.0,0.0,0.0,0.0,15.530702483025701,53.10109284744655,39.53798458963429,0,0,0,2809.164307779302
2018-12-06,2.0,2814.84,86.0,450.0,0.0,0.0,0.0,36.258085638652304,61.47001993143005,63.34463901922768,0,0,0,2809.1611494741064
2018-12-07,2.0,2813.76,84.0,1400.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,77.32447356325305,0,0,0,2809.2921582889426
2018-12-08,2.0,2812.57,79.0,1400.0,0.0,0.0,0.0,42.106949033379024,74.66884931789468,71.45152959662325,0,0,0,2809.0240947040006
2018-12-09,1.93,2811.315,76.0,1400.0,0.0,0.0,0.0,36.258085638652304,61.47001993143005,63.34463901922768,0,0,0,2809.1104714049543
2018-12-10,1.86,2810.06,73.0,1400.0,0.0,0.0,0.0,36.258085638652304,61.47001993143005,63.34463901922768,0,0,0,2808.607053122706
2018-12-11,1.79,2809.06,76.0,1200.0,0.0,0.0,0.0,36.258085638652304,61.47001993143005,63.34463901922768,0,0,0,2807.9618409872915
2018-12-12,1.73,2808.18,82.0,975.0,0.0,0.0,0.0,36.258085638652304,61.47001993143005,63.34463901922768,0,0,0,2807.349385029279
2018-12-13,1.67,2807.43,67.0,425.0,0.0,0.0,0.0,42.106949033379024,74.66884931789468,72.83100540611944,0,0,0,2806.792385923414
2018-12-14,1.64,2807.0,78.0,325.0,0.0,0.0,0.0,33.166393901265096,61.47001993143005,96.41922247178807,0,0,0,2806.299794039312
2018-12-15,1.58,2806.09,78.0,600.0,0.0,0.0,0.0,36.258085638652304,61.47001993143005,64.11938064587466,0,0,0,2805.9217122132854
2018-12-16,1.545,2805.575,75.5,625.0,0.0,0.0,0.0,36.258085638652304,61.47001993143005,63.06859870685098,0,0,0,2805.376391973277
2018-12-17,1.51,2805.06,73.0,650.0,0.0,0.0,0.0,36.258085638652304,61.47001993143005,63.06859870685098,0,0,0,2805.027362562895
2018-12-18,1.47,2804.44,78.0,470.0,0.0,0.0,0.0,36.258085638652304,61.47001993143005,63.34463901922768,0,0,0,2804.7054167909128
2018-12-19,1.47,2804.44,78.0,150.0,0.0,0.0,0.0,36.258085638652304,61.47001993143005,63.06859870685098,0,0,0,2804.3802158869253
2018-12-20,1.48,2804.66,78.0,50.0,0.0,0.0,0.0,36.258085638652304,61.47001993143005,61.96516320973149,0,0,0,2804.323940772283
2018-12-21,1.5,2804.9,95.0,60.0,0.0,0.0,0.0,36.258085638652304,61.47001993143005,63.34463901922768,0,0,0,2804.3757663160313
2018-12-22,1.51,2805.13,96.0,60.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,88.49658888557865,0,0,0,2804.5309561124845
2018-12-23,1.525,2805.34,97.0,37.5,0.0,0.0,0.0,62.10047533001121,86.83776884688544,87.11711307608245,0,0,0,2804.6396761052006
2018-12-24,1.54,2805.55,98.0,15.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,88.49658888557865,0,0,0,2804.7706894474372
2018-12-25,1.56,2805.75,112.0,15.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,87.11711307608245,0,0,0,2804.9091218862327
2018-12-26,1.57,2805.95,98.0,15.0,0.0,0.0,0.0,69.89910183802571,94.74353835970544,113.49307728112713,0,0,0,2805.0801668395275
2018-12-27,1.59,2806.15,103.0,15.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,85.13790527267359,0,0,0,2805.187013219073
2018-12-28,1.6,2806.33,98.0,15.0,0.0,0.0,0.0,64.04200384131063,86.83776884688544,86.63692793007901,0,0,0,2805.35383624546
2018-12-29,1.61,2806.54,102.0,15.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,83.7584294631774,0,0,0,2805.46493255534
2018-12-30,1.62,2806.72,99.0,15.0,0.0,0.0,0.0,64.04200384131063,86.83776884688544,86.63692793007901,0,0,0,2805.5589395313964
2018-12-31,1.62,2806.72,99.0,15.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,92.13790527267359,0,0,0,2805.6503065168986
2019-01-01,1.65,2807.05,98.0,15.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,85.25745212058281,0,0,0,2805.6728855819442
2019-01-02,1.66,2807.21,94.0,15.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,85.13790527267359,0,0,0,2805.8840172650307
2019-01-03,1.67,2807.35,102.0,15.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,88.49658888557865,0,0,0,2806.0181159539875
2019-01-04,1.68,2807.49,102.0,15.0,0.0,0.0,0.0,64.04200384131063,86.83776884688544,85.25745212058281,0,0,0,2806.111159527984
2019-01-05,1.69,2807.62,104.0,15.0,0.0,0.0,0.0,64.04200384131063,86.83776884688544,86.63692793007901,0,0,0,2806.20034783422
2019-01-06,1.7,2807.75,104.0,15.0,0.0,0.0,0.0,64.04200384131063,86.83776884688544,86.63692793007901,0,0,0,2806.292031824926
2019-01-07,1.705,2807.88,103.0,15.0,0.0,0.0,0.0,64.04200384131063,86.83776884688544,86.63692793007901,0,0,0,2806.383034965416
2019-01-08,1.71,2808.01,102.0,15.0,0.0,0.0,0.0,64.04200384131063,86.83776884688544,86.63692793007901,0,0,0,2806.439815525302
2019-01-09,1.72,2808.13,96.0,15.0,0.0,0.0,0.0,64.04200384131063,86.83776884688544,86.63692793007901,0,0,0,2806.486878722596
2019-01-10,1.73,2808.26,104.0,15.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,85.13790527267359,0,0,0,2806.5689245483377
2019-01-11,1.74,2808.36,80.0,15.0,0.0,0.0,0.0,64.04200384131063,86.83776884688544,86.63692793007901,0,0,0,2806.662229258902
2019-01-12,1.745,2808.465,84.0,15.0,0.0,0.0,0.0,37.033087091704246,74.66884931789468,72.83100540611944,0,0,0,2806.74920296215
2019-01-13,1.75,2808.57,88.0,15.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,74.38979199191682,0,0,0,2806.813270233949
2019-01-14,1.76,2808.67,88.0,15.0,0.0,0.0,0.0,44.165875705055626,81.36577469802039,88.49658888557865,0,0,0,2806.8596469069944
2019-01-15,1.77,2808.78,89.0,20.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,73.01031618242062,0,0,0,2806.938177299821
2019-01-16,1.77,2808.84,78.0,20.0,0.0,0.0,0.0,45.70809876111073,81.36577469802039,83.3823015962111,0,0,0,2807.0300712790363
2019-01-17,1.78,2808.95,88.0,20.0,0.0,0.0,0.0,36.07781959364833,61.47001993143005,63.34463901922768,0,0,0,2807.047710242754
2019-01-18,1.79,2809.05,85.0,20.0,0.0,0.0,0.0,44.165875705055626,81.36577469802039,88.49658888557865,0,0,0,2807.126092868421
2019-01-19,1.79,2809.12,85.0,20.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,77.32447356325305,0,0,0,2807.2128377812255
2019-01-20,1.8,2809.21,88.0,20.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,72.83100540611944,0,0,0,2807.2351038058505
2019-01-21,1.805,2809.285,83.0,20.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,74.38979199191682,0,0,0,2807.30587850726
2019-01-22,1.81,2809.36,78.0,20.0,0.0,0.0,0.0,42.106949033379024,74.66884931789468,71.45152959662325,0,0,0,2807.3611694429655
2019-01-23,1.81,2809.43,79.0,20.0,0.0,0.0,0.0,36.258085638652304,61.47001993143005,63.34463901922768,0,0,0,2807.4061058403236
2019-01-24,1.82,2809.52,88.0,25.0,0.0,0.0,0.0,37.21335313670822,74.66884931789468,72.83100540611944,0,0,0,2807.4215285041305
2019-01-25,1.82,2809.59,79.0,25.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,74.38979199191682,0,0,0,2807.4910266262254
2019-01-26,1.83,2809.66,74.0,25.0,0.0,0.0,0.0,36.07781959364833,61.47001993143005,63.34463901922768,0,0,0,2807.5073074671086
2019-01-27,1.83,2809.75,86.0,25.0,0.0,0.0,0.0,36.258085638652304,61.47001993143005,63.34463901922768,0,0,0,2807.581120382125
2019-01-28,1.84,2809.83,87.5,25.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,73.01031618242062,0,0,0,2807.606350786546
2019-01-29,1.85,2809.91,89.0,25.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,74.38979199191682,0,0,0,2807.67338108589
2019-01-30,1.85,2809.98,86.0,25.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,73.01031618242062,0,0,0,2807.7638261167976
2019-01-31,1.86,2810.05,86.0,25.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,73.01031618242062,0,0,0,2807.784540958315
2019-02-01,2.67,2820.03,95.0,70.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,74.38979199191682,0,0,0,2807.856268435643
2019-02-02,2.67,2820.04,95.0,70.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,88.49658888557865,0,0,0,2813.577521900473
2019-02-03,2.68,2820.05,95.0,70.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,87.11711307608245,0,0,0,2815.2906410514925
2019-02-04,2.68,2820.06,95.0,70.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,88.49658888557865,0,0,0,2815.3605766920246
2019-02-05,2.68,2820.07,95.0,70.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,88.49658888557865,0,0,0,2815.3807977813794
2019-02-06,2.68,2820.08,95.0,70.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,87.11711307608245,0,0,0,2815.3809338459437
2019-02-07,2.68,2820.1,95.0,70.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,88.49658888557865,0,0,0,2815.3810699105084
2019-02-08,2.68,2820.12,98.0,70.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,88.49658888557865,0,0,0,2815.381257673479
2019-02-09,2.68,2820.15,110.0,70.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,88.49658888557865,0,0,0,2815.381449079286
2019-02-10,2.69,2820.17,105.0,70.0,0.0,0.0,0.0,64.04200384131063,94.74353835970544,110.17645390450379,0,0,0,2815.3821437130096
2019-02-11,2.69,2820.19,102.5,70.0,0.0,0.0,0.0,64.04200384131063,86.83776884688544,86.63692793007901,0,0,0,2815.446863376612
2019-02-12,2.69,2820.21,100.0,70.0,0.0,0.0,0.0,64.04200384131063,86.83776884688544,86.63692793007901,0,0,0,2815.4689135489816
2019-02-13,2.67,2820.02,90.0,200.0,0.0,0.0,0.0,64.04200384131063,86.83776884688544,86.63692793007901,0,0,0,2815.470065822053
2019-02-14,2.63,2819.53,110.0,380.0,0.0,0.0,0.0,48.80772952674384,81.36577469802039,87.11711307608245,0,0,0,2815.309040225684
2019-02-15,2.58,2818.98,100.0,465.0,0.0,0.0,0.0,69.89910183802571,94.74353835970544,112.11360147163096,0,0,0,2814.976816722162
2019-02-16,2.53,2818.41,96.0,490.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,92.13790527267359,0,0,0,2814.5388060812757
2019-02-17,2.47,2817.83,96.0,490.0,0.0,0.0,0.0,62.10047533001121,86.83776884688544,88.49658888557865,0,0,0,2814.090478593271
2019-02-18,2.395,2817.0,93.0,752.5,0.0,0.0,0.0,62.10047533001121,86.83776884688544,88.49658888557865,0,0,0,2813.5674766602783
2019-02-19,2.32,2816.17,90.0,1015.0,0.0,0.0,0.0,62.10047533001121,81.36577469802039,88.49658888557865,0,0,0,2812.871736804949
2019-02-20,2.22,2815.03,84.0,1105.0,0.0,0.0,0.0,48.80772952674384,81.36577469802039,88.49658888557865,0,0,0,2812.1745289870187
2019-02-21,2.19,2814.67,82.0,291.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,71.45152959662325,0,0,0,2811.3271407857615
2019-02-22,2.19,2814.67,82.0,70.0,0.0,0.0,0.0,42.106949033379024,74.66884931789468,72.83100540611944,0,0,0,2811.0458455845096
2019-02-23,2.19,2814.67,82.0,70.0,0.0,0.0,0.0,42.106949033379024,74.66884931789468,72.83100540611944,0,0,0,2810.929315875891
2019-02-24,2.19,2814.66,82.0,90.0,0.0,0.0,0.0,42.106949033379024,74.66884931789468,72.83100540611944,0,0,0,2810.9052054288763
2019-02-25,2.185,2814.63,81.0,65.0,0.0,0.0,0.0,42.106949033379024,74.66884931789468,72.83100540611944,0,0,0,2810.9019937990015
2019-02-26,2.18,2814.6,80.0,40.0,0.0,0.0,0.0,42.106949033379024,74.66884931789468,72.83100540611944,0,0,0,2810.8730133126564
2019-02-27,2.18,2814.6,60.0,40.0,0.0,0.0,0.0,37.21335313670822,74.66884931789468,71.45152959662325,0,0,0,2810.829237364364
2019-02-28,2.05,2812.81,72.0,32.5,0.0,0.0,0.0,23.085668348979386,61.47001993143005,68.16881349178682,0,0,0,2810.814290957505
2019-03-01,1.92,2811.02,84.0,25.0,0.0,0.0,0.0,36.258085638652304,61.47001993143005,61.96516320973149,0,0,0,2809.905007532261
2019-03-02,1.92,2811.02,84.0,25.0,0.0,0.0,0.0,40.43633882163434,74.66884931789468,71.45152959662325,0,0,0,2808.7110808960456
2019-03-03,1.92,2811.02,84.0,25.0,0.0,0.0,0.0,42.106949033379024,74.66884931789468,72.83100540611944,0,0,0,2808.4301540059946
2019-03-04,1.92,2811.02,83.0,25.0,0.0,0.0,0.0,42.106949033379024,74.66884931789468,72.83100540611944,0,0,0,2808.4301540059946
2019-03-05,1.92,2811.02,84.0,25.0,0.0,0.0,0.0,42.106949033379024,74.66884931789468,71.45152959662325,0,0,0,2808.4301809137687
2019-03-06,1.92,2811.02,82.0,25.0,0.0,0.0,0.0,45.70809876111073,74.66884931789468,72.83100540611944,0,0,0,2808.4304791557975
