RCDATE,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow,MADIKERI,SOMWARPET,VIRAJPET
2018-09-25,6.72,2853.59,866.0,1425.0,1.17,2.59,2.2083333333333335
2018-09-26,6.7,2853.5,1227.0,1425.0,21.790000000000003,46.75666666666667,25.543333333333326
2018-09-27,6.75,2853.73,1425.0,800.0,15.217500000000001,10.468333333333334,9.006666666666666
2018-09-28,6.82,2854.04,1258.0,460.0,5.1049999999999995,7.936666666666667,3.615
2018-09-29,6.82,2854.04,1590.0,500.0,19.4125,11.583333333333334,7.065
2018-09-30,6.905,2854.285,1245.0,550.0,2.475,4.363333333333333,2.8166666666666664
2018-10-01,6.99,2854.53,900.0,600.0,10.55,3.6233333333333335,3.5683333333333334
2018-10-02,6.97,2854.49,675.0,800.0,6.8075,2.4233333333333333,12.26333333333333
2018-10-03,6.91,2854.3,460.0,1075.0,2.6775,0.6983333333333333,0.07166666666666667
2018-10-04,6.84,2854.08,340.0,1150.0,10.965,2.9116666666666666,3.4416666666666664
2018-10-05,6.79,2853.92,519.0,1150.0,5.9,7.021666666666667,5.471666666666667
2018-10-06,6.76,2853.79,771.0,1075.0,12.6025,5.605,10.46
2018-10-07,6.73,2853.66,583.5,887.5,3.0100000000000002,0.27166666666666667,4.081666666666667
2018-10-08,6.7,2853.53,396.0,700.0,0.12,0.02,0.14500000000000002
2018-10-09,6.7,2853.52,695.0,700.0,26.142500000000005,13.454999999999998,19.148333333333333
2018-10-10,6.72,2853.59,880.0,700.0,20.315,16.793333333333333,5.635000000000001
2018-10-11,6.71,2853.55,625.0,700.0,0.22250000000000003,0.295,0.2933333333333334
2018-10-12,6.68,2853.43,421.0,700.0,0.965,0.23333333333333336,0.075
2018-10-13,6.63,2853.19,432.0,1000.0,0.8650000000000001,0.17,0.041666666666666664
2018-10-14,6.58,2852.98,423.5,1300.0,3.3850000000000002,0.7316666666666666,0.09333333333333334
2018-10-15,6.53,2852.77,415.0,1600.0,20.290000000000003,7.793333333333333,4.385000000000001
2018-10-16,6.45,2852.41,457.0,1600.0,1.7625,5.788333333333333,8.201666666666666
2018-10-17,6.37,2852.04,648.0,1600.0,18.275,24.69333333333333,18.283333333333335
2018-10-18,6.31,2851.76,875.0,1600.0,0.9475000000000001,1.415,0.5850000000000001
2018-10-19,6.23,2851.42,705.0,1550.0,6.785,2.78,4.0633333333333335
2018-10-20,6.17,2851.13,635.0,1350.0,12.8475,10.733333333333333,8.408333333333333
2018-10-21,6.08,2850.73,472.5,1375.0,4.609999999999999,0.6,5.9383333333333335
2018-10-22,5.99,2850.33,310.0,1400.0,0.0,0.03333333333333333,0.11833333333333333
2018-10-23,5.89,2849.89,247.0,1350.0,0.115,0.03166666666666667,0.07333333333333333
2018-10-24,5.8,2849.48,275.0,1300.0,0.0,0.0,0.041666666666666664
2018-10-25,5.7,2849.04,147.0,1250.0,0.0,0.0,0.0
2018-10-26,5.61,2848.6,147.0,1250.0,0.0,0.0,0.0
2018-10-27,5.5,2848.14,140.0,1250.0,0.0,0.03666666666666667,0.05666666666666667
2018-10-28,5.390000000000001,2847.64,136.0,1287.5,0.0,0.0,0.0
2018-10-29,5.28,2847.14,132.0,1325.0,0.0,0.0,0.016666666666666666
2018-10-30,5.145,2846.5249999999996,131.0,1425.0,0.0375,0.016666666666666666,0.06333333333333334
2018-10-31,5.01,2845.91,130.0,1525.0,0.0,0.0,0.0
