RCDATE,MADIKERI,SOMWARPET,VIRAJPET
2011-06-01,0.625,0.083333333333333,0
2011-06-02,14.25,5.16666666666667,17.3333333333333
2011-06-03,44.25,10.6666666666667,46.9166666666667
2011-06-04,40.25,14.5,33.6666666666667
2011-06-05,34.25,9.16666666666667,34.6666666666667
2011-06-06,30.75,8.75,39.5
2011-06-07,14.25,7.08333333333333,6.75
2011-06-08,37.875,8,23
2011-06-09,16.625,4.75,12.0833333333333
2011-06-10,34.5,9.08333333333333,31
2011-06-11,30.25,10.9166666666667,23.0833333333333
2011-06-12,6.375,5.08333333333333,2.5
2011-06-13,29.375,20.1666666666667,19.0833333333333
2011-06-14,34.5,19.3333333333333,18.9166666666667
2011-06-15,44.875,24.6666666666667,22.5
2011-06-16,10.375,6.66666666666667,10.9166666666667
2011-06-17,32.5,27.1666666666667,34.9166666666667
2011-06-18,105.375,31.4166666666667,52.25
2011-06-19,20.5,10.6666666666667,4.41666666666667
2011-06-20,3.25,0.916666666666667,1.5
2011-06-21,4.75,0.083333333333333,0
2011-06-22,0.375,1.16666666666667,0.083333333333333
2011-06-23,32.75,13,8.5
2011-06-24,31.125,8.41666666666667,2.75
2011-06-25,41.75,8.33333333333333,5.91666666666667
2011-06-26,65.125,38,41.1666666666667
2011-06-27,76.125,35.9166666666667,24.25
2011-06-28,76.875,17.3333333333333,24
2011-06-29,7.875,7.91666666666667,1.5
2011-06-30,6,2,1
2011-07-01,5.125,0.583333333333333,12.75
2011-07-02,34.125,16.25,16.75
2011-07-03,6.375,2.91666666666667,0.083333333333333
2011-07-04,3.475,5.16666666666667,4.25
2011-07-05,16.375,8.83333333333333,8.41666666666667
2011-07-06,27.35,11.1666666666667,28.3333333333333
2011-07-07,28.3,12.0833333333333,12.6666666666667
2011-07-08,19.875,5.33333333333333,7.58333333333333
2011-07-09,15.375,2.91666666666667,8
2011-07-10,3,1,3.16666666666667
2011-07-11,14.75,5.91666666666667,4.25
2011-07-12,6.375,5.08333333333333,2.5
2011-07-13,27.25,9,9.66666666666667
2011-07-14,28,12,15.1666666666667
2011-07-15,53.75,51.9166666666667,46
2011-07-16,39.125,24.25,23.5
2011-07-17,92.75,46.1666666666667,54
2011-07-18,49.125,27.6666666666667,31.75
2011-07-19,64.875,33.6666666666667,23.4166666666667
2011-07-20,27.125,16.75,21.5833333333333
2011-07-21,24.75,22.8333333333333,19.5
2011-07-22,11.625,11.5833333333333,13
2011-07-23,27.9,17.6666666666667,19
2011-07-24,53.207829371,29.4166666666667,20.6265929780167
2011-07-25,63.125,13.9166666666667,11.4166666666667
2011-07-26,16,2.5,9
2011-07-27,13.625,1.91666666666667,13.4166666666667
2011-07-28,10.05,1.58333333333333,15.5833333333333
2011-07-29,11.625,4.58333333333333,15.75
2011-07-30,3,6.08333333333333,4.58333333333333
2011-07-31,39.325,15.6666666666667,17.25
2011-08-01,17.2,10.1666666666667,9.75
2011-08-02,29,12.5833333333333,10
2011-08-03,60.25,42.25,32.9166666666667
2011-08-04,55.125,32.6666666666667,28.4166666666667
2011-08-05,40.25,31.85,53
2011-08-06,98.15,38.4833333333333,37.4166666666667
2011-08-07,44.625,19.95,8.25
2011-08-08,56.375,23.85,12.0666666666667
2011-08-09,26.625,14.1833333333333,10.2666666666667
2011-08-10,12.25,8.29666666666667,8.27333333333333
2011-08-11,17.125,7.86395321868167,5.89935466562667
2011-08-12,49.033400314625,4.22339948768,3.14889976788667
2011-08-13,46.723745028025,11.681994075715,6.496516714505
2011-08-14,7.5685562176125,4.75187964855667,5.60812002502167
2011-08-15,5.5791777905,0.632174985554167,0.5341266256995
2011-08-16,6.95,0.033333333333333,6.03333333333333
2011-08-17,8.3226211726875,0.830991997634333,2.39740714631833
2011-08-18,3.875,3.41666666666667,0.3
2011-08-19,14.575,7.41666666666667,1.25
2011-08-20,14.025,5.13333333333333,13.0166666666667
2011-08-21,38.825,15,19.0833333333333
2011-08-22,4.75,0.333333333333333,6.35
2011-08-23,14.95,1,1.91666666666667
2011-08-24,13.625,1.16666666666667,5.13333333333333
2011-08-25,21.3,4.55,4.7
2011-08-26,15.925,4.33333333333333,3.43333333333333
2011-08-27,10.0696871188,19.1666666666667,10.2082871084417
2011-08-28,10.0696871188,19.1666666666667,10.2082871084417
2011-08-29,15.25,16.9833333333333,30.2333333333333
2011-08-30,28.65,34.4166666666667,18.7
2011-08-31,40.125,34.8666666666667,22.9166666666667
2011-09-01,44.75,24,25.75
2011-09-02,103.375,38.8,59.1166666666667
2011-09-03,76.625,32.4333333333333,51.7833333333333
2011-09-04,55,31.1833333333333,27.4166666666667
2011-09-05,7.85,12.2166666666667,16.5333333333333
2011-09-06,4.75,6.78333333333333,7.06666666666667
2011-09-07,20.075,14.1,9.93333333333333
2011-09-08,6.975,9.51666666666667,4.86666666666667
2011-09-09,11.425,7.4,5.35
2011-09-10,12.625,2.13333333333333,10.75
2011-09-11,18.25,6.58333333333333,2.41666666666667
2011-09-12,16.625,4.5,1.13333333333333
2011-09-13,10.525,1.7,2.28333333333333
2011-09-14,10.45,15.3333333333333,4.93333333333333
2011-09-15,20.125,5.38333333333333,6.16666666666667
2011-09-16,32.417666371525,11.132884546,7.66666666666667
2011-09-17,7,2.86666666666667,2.83333333333333
2011-09-18,2.125,0.318177086467,2.25
2011-09-19,14.3,2.81666666666667,7.66666666666667
2011-09-20,4.275,2.41666666666667,0.666666666666667
2011-09-21,9.25,0.75,3.66666666666667
2011-09-22,5.725,2.41666666666667,4
2011-09-23,0.875,0.333333333333333,0.833333333333333
2011-09-24,0.125,0.75,0.833333333333333
2011-09-25,0,0,0.333333333333333
2011-09-26,0.125,0,0
2011-09-27,0.125,0,0
2011-09-28,0,0,0
2011-09-29,0,0,0
2011-09-30,0,0,0
2011-10-01,0.25,4.58333333333333,2
2011-10-02,1,1.16666666666667,8.16666666666667
2011-10-03,0.75,1.83333333333333,0.583333333333333
2011-10-04,0.125,0,0.083333333333333
2011-10-05,0,0,0
2011-10-06,0,0,0
2011-10-07,0,0.083333333333333,0
2011-10-08,0,0.166666666666667,0.166666666666667
2011-10-09,18.925,14.5,0
2011-10-10,17.625,28.7166666666667,13.3333333333333
2011-10-11,25.625,19.1,10.3333333333333
2011-10-12,43.775,10.25,3.66666666666667
2011-10-13,8.875,21.1333333333333,12.3333333333333
2011-10-14,4.625,0.65,0.583333333333333
2011-10-15,4.375,21.45,5.08333333333333
2011-10-16,5.75,10.1666666666667,4.66666666666667
2011-10-17,7.2,4.91666666666667,1.83333333333333
2011-10-18,7,1.58333333333333,6.75
2011-10-19,19.5,0.166666666666667,0.5
2011-10-20,2.8791585272525,0,0
2011-10-21,2,4.66666666666667,1.5
2011-10-22,5.625,5.5,18.1666666666667
2011-10-23,0,0,0.083333333333333
2011-10-24,42.75,27.3333333333333,51.75
2011-10-25,8.75,5.5,17.6666666666667
2011-10-26,5.75,8.66666666666667,0.583333333333333
2011-10-27,0,0,0.083333333333333
2011-10-28,18,3,9.5
2011-10-29,0,0,0
2011-10-30,16.75,5.95,2.58333333333333
2011-10-31,2,3.1,0.5
2012-06-01,0.1,0,0
2012-06-02,0,0,0
2012-06-03,0.875,0.033333333333333,0.05
2012-06-04,1.575,0.65,0.783333333333333
2012-06-05,13.225,1.78333333333333,3.08333333333333
2012-06-06,17,4.96666666666667,21.8833333333333
2012-06-07,18.1,5.95,12.1833333333333
2012-06-08,6.1,4.8,4.75
2012-06-09,3.075,4.56666666666667,1.51666666666667
2012-06-10,5.15,7.13333333333333,1.75
2012-06-11,0.85,3.5,0
2012-06-12,8.85,1.23333333333333,5.81666666666667
2012-06-13,8.65,4.06666666666667,7.05
2012-06-14,6.125,0.4,7.4
2012-06-15,23.675,7.46666666666667,5.3
2012-06-16,1.875,1.78333333333333,4.41666666666667
2012-06-17,37.175,13.05,16.7833333333333
2012-06-18,72.425,30.6833333333333,55.55
2012-06-19,64.25,40.65,41.4666666666667
2012-06-20,14.425,10.9,4.98333333333333
2012-06-21,16.725,9.45,12.7833333333333
2012-06-22,15.9,4.2,4.33333333333333
2012-06-23,8.2,1.75,2.96666666666667
2012-06-24,2.725,0.25,2.33333333333333
2012-06-25,3.4,3.65,1.53333333333333
2012-06-26,6.225,1.13333333333333,0.266666666666667
2012-06-27,17.95,3.88333333333333,5.91666666666667
2012-06-28,3.35,2.01666666666667,1.73333333333333
2012-06-29,24.275,9.28333333333333,6.53333333333333
2012-06-30,15.0675560599028,11.2701234724442,12.2758102771275
2012-07-01,26.425,9.66666666666667,16.35
2012-07-02,41.9,22.3166666666667,23.5333333333333
2012-07-03,17.5,12.1333333333333,12.7
2012-07-04,3.25,1.78333333333333,1.58333333333333
2012-07-05,17.5,12.1333333333333,12.7
2012-07-06,3.25,1.78333333333333,1.58333333333333
2012-07-07,13.4,1.25,3.86666666666667
2012-07-08,9.725,6.28333333333333,2.46666666666667
2012-07-09,13.4,3.4,8.8
2012-07-10,25.325,2.91666666666667,19.7833333333333
2012-07-11,8.175,4.6,6.76666666666667
2012-07-12,12.725,9.1,7.73333333333333
2012-07-13,2.7,0.8,3.61666666666667
2012-07-14,5.725,2.01666666666667,3.11666666666667
2012-07-15,16.975,6.15,6.45
2012-07-16,5.275,2.31666666666667,1.81666666666667
2012-07-17,0.975,1.9,1.41666666666667
2012-07-18,25.725,20.35,8.3
2012-07-19,14.85,9.43333333333334,6.96666666666667
2012-07-20,5.7,4.7,6.61666666666667
2012-07-21,17.975,18.6666666666667,12.6
2012-07-22,34.275,27.1166666666667,18.15
2012-07-23,20.175,14.1166666666667,16.45
2012-07-24,20.025,12.9666666666667,6.73333333333333
2012-07-25,2.65,2.08333333333333,1.23333333333333
2012-07-26,37.55,22.8,7.9
2012-07-27,41.525,49.05,13.6666666666667
2012-07-28,23.5,41.75,14.1666666666667
2012-07-29,16.375,10.7666666666667,9.75
2012-07-30,7.875,9.75,5.73333333333333
2012-07-31,6.2,6.85,7.76666666666667
2012-08-01,7.35,14.6333333333333,8.88333333333333
2012-08-02,2.5,2.23333333333333,2.83333333333333
2012-08-03,13,10.2333333333333,11.05
2012-08-04,13.75,19.7833333333333,12.1333333333333
2012-08-05,20.85,24,42.5666666666667
2012-08-06,69.875,39.2166666666667,84.5166666666667
2012-08-07,123.975,66.5166666666667,83.8166666666667
2012-08-08,46.325,20.5,22.25
2012-08-09,55.65,10.9833333333333,15.8833333333333
2012-08-10,36.175,14.5,6.35
2012-08-11,49.825,17.7666666666667,15.9
2012-08-12,45.4,23,33.4666666666667
2012-08-13,19.15,7.91666666666667,12.1666666666667
2012-08-14,2.35,1.91666666666667,1.6
2012-08-15,0.8,0.866666666666667,1.03333333333333
2012-08-16,9.475,2.33333333333333,11.1666666666667
2012-08-17,11.775,4.23333333333333,2.8
2012-08-18,26.15,5.9,19.5333333333333
2012-08-19,8.225,10.3,7.51666666666667
2012-08-20,2.875,3.05,9.5
2012-08-21,2.875,3.05,9.5
2012-08-22,9.95,12.0666666666667,1.95
2012-08-23,2.325,0.166666666666667,0.483333333333333
2012-08-24,0.025,0.05,0.083333333333333
2012-08-25,6.6,4.31666666666667,7.03333333333333
2012-08-26,50.05,14.25,30.7
2012-08-27,19.55,18.7833333333333,2.63333333333333
2012-08-28,33.575,15.2333333333333,25.55
2012-08-29,40.8,26.3833333333333,24.4166666666667
2012-08-30,37.375,31.8666666666667,19.3333333333333
2012-08-31,34.225,30.6,23.6
2012-09-01,37.875,23.2,30.5333333333333
2012-09-02,15.3,21.4,16.05
2012-09-03,32.575,22.15,27.2833333333333
2012-09-04,43.7,27.8,26.3333333333333
2012-09-05,20.725,16.8833333333333,10.4
2012-09-06,5.8,6.1,4.68333333333333
2012-09-07,16.575,7.98333333333333,4.25
2012-09-08,13.6,5.36666666666667,7.31666666666667
2012-09-09,6.85,4.1,6.11666666666667
2012-09-10,27.725,3.95,24.8
2012-09-11,2.1,5.83333333333333,4.05
2012-09-12,11.6,5.35,6.75
2012-09-13,11.5,5.28333333333333,7.05
2012-09-14,12.15,0.85,5.18333333333333
2012-09-15,8.125,3.95,4.16666666666667
2012-09-16,7.8,3.75,8.11666666666667
2012-09-17,11.625,2.83333333333333,3.68333333333333
2012-09-18,7.3,1.75,2.63333333333333
2012-09-19,7.45,5.06666666666667,2.25
2012-09-20,0.075,0.083333333333333,0
2012-09-21,0.05,0.033333333333333,0
2012-09-22,0,0,0
2012-09-23,0,0.033333333333333,0
2012-09-24,0,0,0
2012-09-25,0,0.116666666666667,0
2012-09-26,0.05,0,0
2012-09-27,0,0,0
2012-09-28,0.175,0.633333333333333,0
2012-09-29,0.425,0.033333333333333,1.33333333333333
2012-09-30,13.65,12.25,3.81666666666667
2012-10-01,14.175,8.65,2.18333333333333
2012-10-02,16.225,7.71666666666667,14.2833333333333
2012-10-03,13.7,3.8,6.46666666666667
2012-10-04,0.475,0.066666666666667,0.066666666666667
2012-10-05,0.9,0.183333333333333,0.083333333333333
2012-10-06,0,0,0
2012-10-07,0.05,0,0
2012-10-08,0.075,0.033333333333333,0
2012-10-09,8.35,0.466666666666667,0.65
2012-10-10,22.4,4.03333333333333,18.1
2012-10-11,0.475,0.216666666666667,0.066666666666667
2012-10-12,0.075,0,0
2012-10-13,0.05,0.1,0.266666666666667
2012-10-14,0.85,0.416666666666667,0.6
2012-10-15,23.05,1.41666666666667,49.9666666666667
2012-10-16,22.35,19.15,11.45
2012-10-17,5.125,0.033333333333333,0.616666666666667
2012-10-18,0.225,0.066666666666667,0.016666666666667
2012-10-19,0,0,0.033333333333333
2012-10-20,6.25,3.7,6.88333333333333
2012-10-21,8.625,4.56666666666667,5.4
2012-10-22,5.2,1.08333333333333,6.46666666666667
2012-10-23,3.6,0.733333333333333,0.483333333333333
2012-10-24,0,0.1,0
2012-10-25,0,0,0
2012-10-26,0.075,1.83333333333333,0
2012-10-27,0,0.05,0
2012-10-28,0.075,0,0
2012-10-29,0,0,0
2012-10-30,0.6,8.8,0.033333333333333
2012-10-31,0,0,0
2013-06-01,17.2625,19.4216666666667,0
2013-06-02,6.62,0.251666666666667,4.35333333333333
2013-06-03,36.86,6.99666666666667,30.1166666666667
2013-06-04,5.365,1.71333333333333,2.90833333333333
2013-06-05,3.115,1.26166666666667,4.58
2013-06-06,2.4425,2.34166666666667,0.328333333333333
2013-06-07,18.01,2.345,6.765
2013-06-08,14.5325,5.91333333333333,7.795
2013-06-09,34.3375,12.4366666666667,12.1133333333333
2013-06-10,10.33,11.1466666666667,11.5983333333333
2013-06-11,36.245,31.345,23.4733333333333
2013-06-12,57.6475,19.9716666666667,31.29
2013-06-13,17.0575,13.7933333333333,11.9316666666667
2013-06-14,56.82,34.0933333333333,21.1166666666667
2013-06-15,50.63,44.1116666666667,39.5533333333333
2013-06-16,78.525,49.2083333333333,49.5683333333334
2013-06-17,49.51,26.3133333333333,31.0066666666667
2013-06-18,70.48,26.03,33.985
2013-06-19,17.265,7.51,6.32
2013-06-20,48.605,16.0933333333333,35.1083333333333
2013-06-21,4.79,1.465,2.565
2013-06-22,24.345,15.3066666666667,7.13666666666667
2013-06-23,28.55,12.095,11.8066666666667
2013-06-24,43.995,25.975,16.1266666666667
2013-06-25,115.345,57.0616666666667,105.608333333333
2013-06-26,93.18,55.5083333333333,54.1433333333333
2013-06-27,66.5525,26.43,30.92
2013-06-28,21.28,7.27166666666667,8.03833333333333
2013-06-29,16.85,6.35333333333333,4.39833333333333
2013-06-30,0.6725,0.771666666666667,0.64
2013-07-01,4.5525,6.29833333333333,11.5133333333333
2013-07-02,27.51,18.8966666666667,4.99833333333333
2013-07-03,84.0275,30.0983333333333,48.64
2013-07-04,151.3025,109.175,101.898333333333
2013-07-05,95.25,45.8266666666667,19.5033333333333
2013-07-06,40.995,33.2066666666667,12.0916666666667
2013-07-07,79.7675,22.2366666666667,8.43166666666667
2013-07-08,29.94,6.77833333333333,3.70166666666667
2013-07-09,16.395,13.0466666666667,20.3316666666667
2013-07-10,24.11,14.8616666666667,13.7683333333333
2013-07-11,60.3125,32.95,14.4983333333333
2013-07-12,49.84,36.1183333333333,16.5083333333333
2013-07-13,48.0875,44.255,19.2116666666667
2013-07-14,24.2125,18.0483333333333,10.5366666666667
2013-07-15,17.955,7.45166666666667,13.175
2013-07-16,26.7125,18.385,14.8183333333333
2013-07-17,42.9525,31.8,25.085
2013-07-18,35.975,32.7783333333333,24.5133333333333
2013-07-19,94,63.3666666666667,57.1916666666667
2013-07-20,92.385,86.0033333333333,80.1283333333333
2013-07-21,77.865,60.0633333333333,48.285
2013-07-22,41.225,37.615,20.36
2013-07-23,36.295,34.045,18.7316666666667
2013-07-24,40.9,44.3283333333333,35.8316666666667
2013-07-25,57.7325,46.2916666666667,62.5883333333333
2013-07-26,49.63,50.755,41.535
2013-07-27,41.89,32.7116666666667,32.5433333333333
2013-07-28,63.0425,26.4133333333333,30.7383333333333
2013-07-29,49.38,27.5666666666667,29.975
2013-07-30,6.78,8.595,1.49666666666667
2013-07-31,40.97,16.0483333333333,63.7666666666667
2013-08-01,68.6025,20.9833333333333,51.32
2013-08-02,119.3225,48.6916666666667,89.4166666666667
2013-08-03,55.0475,51.4666666666667,39.0433333333333
2013-08-04,56.1325,29.875,13.65
2013-08-05,53.53,11.1283333333333,7.14833333333333
2013-08-06,34.2425,13.55,7.41333333333333
2013-08-07,23.9875,19.2366666666667,3.21833333333333
2013-08-08,24.3425,5.87166666666667,10.075
2013-08-09,18.6825,5.06,2.82833333333333
2013-08-10,9.4875,2.14333333333333,2.62
2013-08-11,11.4275,2.30833333333333,8.77333333333333
2013-08-12,15.585,4.83333333333333,5.47
2013-08-13,14.445,1.47833333333333,0.746666666666667
2013-08-14,26.815,9.83833333333333,9.36666666666667
2013-08-15,4.555,2.385,1.69
2013-08-16,18.2625,6.34833333333333,5.33666666666667
2013-08-17,10.8275,4.84,1.515
2013-08-18,16.9525,5.745,6.54166666666667
2013-08-19,26.14,13.9966666666667,7.31666666666667
2013-08-20,8.485,11.6566666666667,5.58666666666667
2013-08-21,23.125,21.68,7.40166666666667
2013-08-22,16.8625,13.395,4.25666666666667
2013-08-23,16.1775,12.4233333333333,3.79
2013-08-24,13.01,11.9183333333333,1.15
2013-08-25,19.6975,5.52833333333333,5.825
2013-08-26,4.0725,2.28666666666667,1.09166666666667
2013-08-27,5.53,2.095,9.01166666666667
2013-08-28,0.475,1.715,0
2013-08-29,2.3,1.445,0
2013-08-30,4.7125,0.356666666666667,2.81
2013-08-31,1.36,0.275,0.006666666666667
2013-09-01,5.2725,0.086666666666667,0.116666666666667
2013-09-02,17.9625,6.195,0.355
2013-09-03,1.2725,0.441666666666667,0.175
2013-09-04,9.2975,3.405,1.92166666666667
2013-09-05,3.6225,4.21333333333333,0.275
2013-09-06,13.505,4.18666666666667,5.175
2013-09-07,15.34,11.8416666666667,2.29166666666667
2013-09-08,7.92,4.575,5.99333333333333
2013-09-09,13.4125,14.9616666666667,3.10333333333333
2013-09-10,1.0125,5.325,0.081666666666667
2013-09-11,3.02,1.10666666666667,2.10833333333333
2013-09-12,4.46,0.605,1.305
2013-09-13,6.3575,8.295,8.37166666666667
2013-09-14,29.5425,8.12,1.65833333333333
2013-09-15,1.8625,11.1683333333333,1.25
2013-09-16,39.955,7.935,10.7266666666667
2013-09-17,11.54,2.89666666666667,7.17333333333333
2013-09-18,34.6725,15.76,21.8016666666667
2013-09-19,42.5825,30.1583333333333,30.2566666666667
2013-09-20,24.435,20.035,32
2013-09-21,38.1425,37.895,14.1883333333333
2013-09-22,11.945,11.1833333333333,6.17333333333333
2013-09-23,0.055,0.683333333333333,0.09
2013-09-24,3.89,3.26,1.59833333333333
2013-09-25,2.5925,0.713333333333333,2.55833333333333
2013-09-26,0.915,0.698333333333333,0.408333333333333
2013-09-27,0.2125,0.011666666666667,0.235
2013-09-28,0,0,0.041666666666667
2013-09-29,1.15,0.356666666666667,0.265
2013-09-30,0.8025,0.443333333333333,0.37
2013-10-01,27.295,13.775,11.2183333333333
2013-10-02,17.1575,1.745,0.545
2013-10-03,2.495,2.83666666666667,0.301666666666667
2013-10-04,0,0.001666666666667,0
2013-10-05,0.065,0.175,0
2013-10-06,11.62,4.87166666666667,4.34333333333333
2013-10-07,9.255,4.60666666666667,2.32333333333333
2013-10-08,4.2675,0.16,0.848333333333333
2013-10-09,0.8425,0.288333333333333,1.14166666666667
2013-10-10,3.7925,1.33333333333333,3.355
2013-10-11,0.08,0.003333333333333,2.14
2013-10-12,1.875,0.811666666666667,4.41333333333333
2013-10-13,17.0275,2.58833333333333,13.8716666666667
2013-10-14,0.6925,1.43,3.73166666666667
2013-10-15,1.1125,0.013333333333333,0.33
